,ID,Name,FoodPreference,Age,Sex,Kitchen,Kitchen_Story,Kitchen_Longitude,Kitchen_Latitude,ID_2,Name_2,Age_2,Sex_2
1804,1804000,Tyson Luettgen,veggie,93,male,maybe,9,44.14952889636872,65.51388911571865,,,,
1805,1805000,April Schinner,veggie,23,female,maybe,8,89.94272555808368,38.599814031152945,,,,
1806,1806000,Jeannette Fadel,none,46,female,no,8,70.13293081278186,5.158702425537819,,,,
1807,1807000,Myung Fay,meat,4,female,no,0,76.48949885372605,22.754423089653887,,,,
1808,1808000,Bryon Kub,veggie,83,other,no,2,11.69251545798162,79.80710767384268,,,,
1809,1809000,Deidra Lockman,meat,96,other,yes,7,19.714512282618458,1.3810126369749294,,,,
1810,1810000,Cary Collier,none,55,female,no,7,91.26343375364117,1.2193678226430156,,,,
1811,1811000,Maureen Powlowski,vegan,64,other,maybe,9,45.30920251886729,87.80804350573591,,,,
1812,1812000,Kasey Kilback,vegan,96,male,no,9,93.30812531666315,7.0639367452325486,,,,
1813,1813000,Toccara Douglas,veggie,88,male,yes,4,50.069914681937654,56.66783942478838,,,,
1814,1814000,Rubin Stokes,none,48,female,maybe,3,54.78577015848358,18.11034216284812,,,,
1815,1815000,Slyvia Weissnat,vegan,82,male,no,8,55.26019727483733,98.70233164667337,,,,
1816,1816000,Shelby Larson,vegan,91,female,maybe,5,5.627381940190245,18.142588289191252,,,,
1817,1817000,Tyler Tremblay,vegan,18,female,yes,9,42.17878983935515,12.434914922761442,,,,
1818,1818000,Janett Pfeffer,meat,41,other,maybe,6,47.69985351378577,49.62444505419815,,,,
1819,1819000,Carroll Volkman,meat,92,other,no,6,43.11464348502738,33.78796502308974,,,,
1820,1820000,Stanley Treutel,veggie,61,female,no,0,41.256616020448355,31.15009452791732,,,,
1821,1821000,Milford Balistreri,veggie,42,female,no,7,4.9084272100493855,1.525148103847425,,,,
1822,1822000,Dannie Lockman,none,37,female,maybe,1,83.36076780975256,84.33206207371656,,,,
1823,1823000,Whitney Lemke,meat,82,other,yes,4,6.391200394394535,28.547416040394804,,,,
1824,1824000,Cornell Schinner,veggie,14,male,maybe,1,14.239596607708075,84.05510571242249,,,,
1825,1825000,Derek Fay,meat,27,other,maybe,4,15.588087103310002,15.686671679665986,,,,
1826,1826000,Shirley Schneider,veggie,75,male,no,1,35.91787037740633,62.81915831111281,,,,
1827,1827000,Ned Thompson,none,95,other,maybe,1,73.64740730765313,45.518026689154716,,,,
1828,1828000,Todd Medhurst,vegan,64,other,maybe,9,68.61664484321214,80.24896755917567,,,,
1829,1829000,Josephine Prosacco,veggie,37,female,maybe,8,90.27253713192556,71.9051088740801,,,,
1830,1830000,Kendal Borer,veggie,27,other,maybe,7,96.15287907124441,59.12050154552933,,,,
1831,1831000,Ngan Murazik,none,38,male,no,7,28.185959735487824,92.05224274733231,,,,
1832,1832000,Glinda Swaniawski,meat,17,female,yes,4,30.940024022856655,33.80494830276074,,,,
1833,1833000,Cecile Dickinson,meat,60,other,maybe,4,4.806697863367042,29.644443245146235,,,,
1834,1834000,Mitchel Roberts,meat,32,other,no,5,92.87540834522154,32.809733808078235,,,,
1835,1835000,Cecile Barton,none,98,male,no,9,7.232781410212308,27.397852349907954,,,,
1836,1836000,Macie Green,meat,84,other,no,9,7.857269379156885,70.83813442074972,,,,
1837,1837000,Odell Kling,meat,30,other,no,6,63.51352924401106,39.34309748643769,,,,
1838,1838000,Franklyn Smith,vegan,71,female,maybe,2,26.610304288780906,21.44445659443915,,,,
1839,1839000,Arlean Kohler,vegan,31,male,maybe,3,2.3627872375830847,61.40906109778621,,,,
1840,1840000,Oma Pfeffer,vegan,47,other,yes,0,88.28289612472061,4.43148413783598,,,,
1841,1841000,Herbert Dickens,veggie,85,other,yes,9,51.11067894686636,76.3994312145799,,,,
1842,1842000,Nolan Boyer,none,95,other,maybe,2,26.452614890624822,72.28821226715384,,,,
1843,1843000,Clifford Boyle,vegan,62,other,yes,3,94.56150865974533,26.22756805366858,,,,
1844,1844000,Willie Weber,none,5,male,no,0,61.647379871950385,59.25435724712469,,,,
1845,1845000,Vida Christiansen,vegan,80,other,maybe,3,91.5401226218148,79.87893305262868,,,,
1846,1846000,Maynard Bruen,meat,42,female,yes,1,99.7011372661301,23.86841525977984,,,,
1847,1847000,Antwan Marks,meat,1,female,yes,0,70.60963974908,95.54807502469231,,,,
1848,1848000,Rickey Frami,none,30,male,no,7,98.79955121527718,1.0255966893208002,,,,
1849,1849000,Bridget Schiller,meat,36,female,yes,0,45.38022556362359,69.53497023549255,,,,
1850,1850000,Lanita Rolfson,meat,65,male,yes,7,46.52215062696907,67.68444720829861,,,,
1851,1851000,Kris Wiza,vegan,27,other,maybe,6,57.76859242086797,70.84474392853751,,,,
1852,1852000,Samira Wisoky,none,5,male,maybe,8,61.28551227563109,56.02360560788303,,,,
1853,1853000,Homer Little,veggie,37,male,maybe,0,23.827844040415965,56.671205388931064,,,,
1854,1854000,Lindsey O'Conner,meat,29,female,no,4,21.998225971131003,56.105541224791125,,,,
1855,1855000,Benton Wolff,none,30,male,yes,7,45.95989766125764,70.5153296010938,,,,
1856,1856000,Keenan Hegmann,none,71,male,yes,8,49.529496235184425,91.81763894045622,,,,
1857,1857000,Daphine Jakubowski,meat,23,male,maybe,1,48.874523676523175,64.39091836238418,,,,
1858,1858000,Christina Braun,none,33,male,yes,6,65.76859758643894,74.52821372607585,,,,
1859,1859000,Evelina Fahey,vegan,9,male,no,7,13.173731412228713,59.65600504962261,,,,
1860,1860000,Desire Mertz,meat,70,female,yes,4,64.01140158290602,19.31748205849128,,,,
1861,1861000,Alex Waelchi,meat,49,female,no,5,20.01104213421308,71.15934450711103,,,,
1862,1862000,Lieselotte Jaskolski,veggie,28,other,maybe,2,51.10899012764533,32.03565194858975,,,,
1863,1863000,Mikaela Ortiz,none,78,other,yes,8,49.45238864734079,22.539910813540683,,,,
1864,1864000,Maire Rath,veggie,38,male,yes,5,54.029779377717524,37.14507584095925,,,,
1865,1865000,Earlie Christiansen,vegan,82,male,yes,8,68.628376776427,33.1431991251107,,,,
1866,1866000,Elton Hegmann,veggie,71,other,maybe,3,26.400809909941497,10.297356743377595,,,,
1867,1867000,Domenic Hudson,vegan,99,female,yes,5,50.18934372025678,75.37225037663157,,,,
1868,1868000,Desire Koch,meat,37,other,maybe,3,51.771059269234605,68.68057874436332,,,,
1869,1869000,Marylyn Wiegand,vegan,74,other,no,1,79.95518424950178,59.739810190712895,,,,
1870,1870000,Alonso Smith,none,5,other,no,3,23.990370131093037,1.487357449483813,,,,
1871,1871000,Mckenzie Pollich,veggie,68,male,yes,9,91.76489253521667,70.21994749334934,,,,
1872,1872000,Lesley Rutherford,none,72,male,no,5,16.346549569592405,86.01477551908582,,,,
1873,1873000,Marine Murphy,none,67,other,yes,1,85.04167553087375,39.56735539455908,,,,
1874,1874000,Andre Ryan,none,4,male,no,9,93.65593006787586,71.83782986961339,,,,
1875,1875000,Debbi Effertz,none,76,other,yes,8,93.27008893699156,7.826841001968771,,,,
1876,1876000,Kazuko Dickens,meat,90,female,maybe,5,30.193071276970947,70.8858208639993,,,,
1877,1877000,Scot Spencer,meat,62,male,maybe,6,89.71031002573177,29.08276366068654,,,,
1878,1878000,Raleigh Barrows,vegan,37,female,maybe,1,27.286213507107213,99.2903485460353,,,,
1879,1879000,Wally Glover,vegan,88,other,no,5,82.65193000563725,39.00138603487736,,,,
1880,1880000,Tracee Raynor,veggie,87,other,maybe,1,19.160194120068205,97.2497837222232,,,,
1881,1881000,Krysten Wisoky,veggie,13,male,yes,6,72.7321219657333,33.613236318769744,,,,
1882,1882000,Sylvester Swaniawski,veggie,36,other,no,5,17.437899193588635,52.06979600904212,,,,
1883,1883000,Lauren Beahan,vegan,86,other,no,3,84.83809428680503,11.719696931594079,,,,
1884,1884000,Tuyet Rolfson,meat,85,female,no,2,39.47226771786207,64.27915933924638,,,,
1885,1885000,Mitch Heidenreich,meat,30,other,maybe,9,60.966499938064516,36.324520387140204,,,,
1886,1886000,Carl Tromp,vegan,93,other,no,0,65.22949537216012,81.90258314688246,,,,
1887,1887000,Kiersten Batz,veggie,12,female,maybe,9,61.740371824993794,90.34258170000619,,,,
1888,1888000,Terrell Smith,none,38,female,yes,2,44.07573998453361,1.490887282424218,,,,
1889,1889000,Lenna Zemlak,meat,95,male,maybe,6,78.65595586650277,71.5928088457733,,,,
1890,1890000,Toshiko Hermiston,veggie,11,female,maybe,6,47.89022737691509,49.92629932121743,,,,
1891,1891000,Gabriel Bode,meat,63,female,yes,1,68.41758113009428,69.1301306347732,,,,
1892,1892000,Ezra Herman,none,40,female,yes,4,8.679837679713557,96.96168416725092,,,,
1893,1893000,Tracy Nienow,meat,41,female,no,1,34.500669862844106,51.179707618907244,,,,
1894,1894000,Cathrine Ferry,meat,88,female,yes,3,69.27739815195756,63.6685553236612,,,,
1895,1895000,Matthew Mayert,none,13,female,yes,2,97.02108374949066,97.56477208030302,,,,
1896,1896000,Mitch Hackett,vegan,31,female,no,9,40.87444425911279,9.94069885327674,,,,
1897,1897000,Yoko Thiel,none,83,female,no,4,89.1401875616841,70.81508268826514,,,,
1898,1898000,Micah McClure,none,48,female,no,7,4.30218281164119,99.05132754855993,,,,
1899,1899000,Charlesetta Bartell,vegan,78,male,no,6,54.233072546009055,19.015249173075183,,,,
1900,1900000,Karma Schmeler,veggie,69,female,maybe,6,44.45751492936825,75.99600164208329,,,,
1901,1901000,Reynaldo Trantow,veggie,55,female,maybe,3,46.81024296618212,29.91825132556261,,,,
1902,1902000,Josh Senger,none,32,female,yes,0,39.67860937963247,73.6696170792844,,,,
1903,1903000,Zack Hand,veggie,42,male,maybe,8,44.69779796144332,49.86082178579969,,,,
1904,1904000,Sabine MacGyver,meat,45,male,maybe,3,8.089810878804306,99.4911986953887,,,,
1905,1905000,Mathew Gleichner,veggie,9,female,no,7,50.75167228117918,58.56491384060509,,,,
1906,1906000,Laticia Kuhlman,meat,48,male,yes,3,45.277624590865265,3.067236018064987,,,,
1907,1907000,Harriette Kovacek,none,45,male,yes,5,34.331751079583476,39.68391210343176,,,,
1908,1908000,Amado Littel,meat,9,male,yes,6,20.121213032903334,26.683944101237607,,,,
1909,1909000,Samual Bechtelar,meat,57,female,no,1,68.74599279164379,47.145901395267884,,,,
1910,1910000,Roselee Kuhn,vegan,53,male,no,1,96.65378110517197,41.327570873270766,,,,
1911,1911000,Gail Boyle,vegan,61,other,no,4,75.31852516547241,98.19005455734313,,,,
1912,1912000,Lynwood Keebler,none,25,other,maybe,9,11.161305088640317,66.6902934644641,,,,
1913,1913000,Ivory Hartmann,meat,49,other,no,9,62.831614688653524,6.005554470270669,,,,
1914,1914000,Jackie Leuschke,none,72,male,maybe,8,84.0211465003739,7.349260364415941,,,,
1915,1915000,Cynthia Kertzmann,veggie,17,female,maybe,6,99.85216752304594,92.79542801710275,,,,
1916,1916000,Delma Hayes,none,75,other,maybe,1,27.62676237131193,16.23835921754634,,,,
1917,1917000,Marcel Kris,vegan,11,female,yes,7,37.51116257081503,71.42078934350086,,,,
1918,1918000,Classie Monahan,none,22,female,no,1,6.1284948299114825,41.8457650681139,,,,
1919,1919000,Nilsa Kovacek,veggie,64,other,maybe,1,68.73206608066215,53.6666011452642,,,,
1920,1920000,Rogelio Hoeger,none,53,female,maybe,8,93.1738765959796,82.5358410803821,,,,
1921,1921000,Emerson O'Reilly,none,56,other,no,1,38.82367467356453,21.0128764255958,,,,
1922,1922000,Tijuana Murazik,meat,27,male,no,9,91.56381994730856,27.21937963109992,,,,
1923,1923000,Chana Kirlin,vegan,49,male,maybe,3,86.19601511686272,83.52892434920436,,,,
1924,1924000,Isaiah Schuppe,meat,27,female,no,7,2.06861460648266,85.74980008987168,,,,
1925,1925000,Tamra Franecki,veggie,45,female,yes,7,31.659369614309906,95.0813668901276,,,,
1926,1926000,Alyssa Thiel,vegan,20,female,yes,6,68.06571559275689,16.68996248865202,,,,
1927,1927000,Tommy Powlowski,meat,46,male,yes,9,59.24820464525149,80.60814804667284,,,,
1928,1928000,Leland Koepp,none,58,male,no,3,48.53017002169997,17.51975343312482,,,,
1929,1929000,Rosella Durgan,meat,35,male,yes,5,87.99208612392185,92.28091888241315,,,,
1930,1930000,Gino Stokes,meat,48,male,maybe,3,19.089269228491695,18.663319739894252,,,,
1931,1931000,Vera Huels,vegan,99,male,yes,6,38.56040154331696,62.53040820171406,,,,
1932,1932000,Lucio Quigley,none,59,other,maybe,5,1.8115072183475942,97.5522682618192,,,,
1933,1933000,Ike Adams,veggie,39,female,yes,7,5.962053959681531,2.2955460449817324,,,,
1934,1934000,Ashlie Brekke,none,11,female,no,9,35.330736953987554,90.83447158709025,,,,
1935,1935000,Neoma Dooley,none,52,male,yes,8,51.550470258566534,32.28102705515951,,,,
1936,1936000,Sarah Grimes,meat,29,female,yes,3,7.448270772435887,30.81647981155437,,,,
1937,1937000,Ayesha Wilkinson,vegan,16,female,maybe,7,92.34703199916088,18.454244251245093,,,,
1938,1938000,Fredia Kuhn,veggie,58,female,yes,6,8.1351020186158,90.38068264502456,,,,
1939,1939000,Gregg Becker,vegan,22,other,yes,6,21.917534703252556,85.71271047514381,,,,
1940,1940000,Cassy Mohr,meat,52,female,yes,9,81.52530735669053,32.584886164808616,,,,
1941,1941000,Raymundo Cummings,veggie,5,other,maybe,9,18.29256454758942,20.9921786129858,,,,
1942,1942000,Franklin McGlynn,meat,10,male,yes,9,22.450779864341325,81.65461700379991,,,,
1943,1943000,Matt Schiller,vegan,93,female,yes,7,44.61591380099969,23.77098393370007,,,,
1944,1944000,Cleopatra Wilkinson,none,92,male,no,5,43.124448416387594,77.44823454457288,,,,
1945,1945000,Hollis Yundt,vegan,96,female,no,4,25.144433303234603,44.03337401945479,,,,
1946,1946000,Jerry Lubowitz,none,4,other,maybe,6,30.065449504976954,5.771118541347812,,,,
1947,1947000,Waylon McKenzie,vegan,82,other,maybe,4,62.20073643554399,17.41948153053443,,,,
1948,1948000,Normand Torp,veggie,71,male,no,8,51.265600739697824,46.856571874094676,,,,
1949,1949000,Nereida Kuhn,none,24,other,no,3,7.325125699670415,27.625524962814946,,,,
1950,1950000,Ingeborg Lang,none,42,male,maybe,5,39.52063271968146,97.71171699733969,,,,
1951,1951000,Leann Flatley,vegan,76,other,yes,0,38.84744976074264,6.098190864997784,,,,
1952,1952000,Chris McGlynn,none,47,male,yes,3,27.554434080046764,39.83365204859713,,,,
1953,1953000,Charis Okuneva,veggie,76,female,yes,0,7.293317272753607,90.42809519425577,,,,
1954,1954000,Ricki Barrows,veggie,55,other,yes,0,36.677809175532566,57.52003615186154,,,,
1955,1955000,Trinidad Renner,meat,78,male,maybe,6,9.279254956385492,59.63651695146716,,,,
1956,1956000,William Hackett,vegan,4,female,yes,2,68.39218036486194,58.50254130632338,,,,
1957,1957000,Haywood Hansen,none,27,male,no,8,22.244381782080318,68.61219163650087,,,,
1958,1958000,Josefina Trantow,none,50,other,yes,1,18.492802034549086,24.028158083497136,,,,
1959,1959000,Aleen Grady,veggie,86,other,maybe,8,79.9351764746629,88.75675530179757,,,,
1960,1960000,Edwardo Walsh,veggie,86,female,no,2,57.63000232304814,50.30399741996866,,,,
1961,1961000,Josefine Koepp,meat,52,female,maybe,3,82.67346162545513,32.54207005919156,,,,
1962,1962000,Rufina Marquardt,none,46,female,yes,0,37.47414025229479,45.45102707169903,,,,
1963,1963000,Mana Stark,vegan,87,female,maybe,1,56.11684619747605,96.19505449119326,,,,
1964,1964000,Thanh Jones,vegan,82,other,yes,8,10.774362635705954,55.67184069351335,,,,
1965,1965000,Jame Littel,meat,90,female,maybe,3,37.09824794253922,31.781049172189935,,,,
1966,1966000,Summer Nienow,veggie,97,other,maybe,0,22.266008152531064,79.06454406050182,,,,
1967,1967000,Tran Weissnat,meat,19,other,maybe,0,61.70630000299267,32.697951045618254,,,,
1968,1968000,Anton Kuhn,vegan,42,other,yes,7,7.209447808652567,94.91532936442609,,,,
1969,1969000,Leigh Hand,none,67,male,yes,1,10.515031367749332,99.2642819827464,,,,
1970,1970000,Valarie Prosacco,vegan,94,other,maybe,4,66.79462615123997,73.50759997420656,,,,
1971,1971000,Audra Rodriguez,meat,65,female,maybe,6,50.12992087464956,69.03455607927053,,,,
1972,1972000,Hai Conroy,veggie,22,other,yes,9,79.79176561228697,71.80810953566855,,,,
1973,1973000,Eduardo Bashirian,veggie,13,other,no,4,16.951863568199393,86.47955664263495,,,,
1974,1974000,Claude Kilback,meat,19,male,maybe,5,54.76410390404401,70.48283537127594,,,,
1975,1975000,Stevie Monahan,vegan,76,female,maybe,8,26.424401370590775,85.4864371422334,,,,
1976,1976000,Shyla Quigley,veggie,26,female,maybe,2,51.299327763638,50.58834937839766,,,,
1977,1977000,Antwan Christiansen,vegan,93,female,yes,7,98.06568266885878,49.407855202932865,,,,
1978,1978000,Norma Emard,none,19,male,no,8,48.859729202420276,44.345697887318856,,,,
1979,1979000,Bruce Prosacco,meat,79,female,yes,9,42.946704093899555,82.19946571653043,,,,
1980,1980000,Lorri Moore,meat,88,male,no,1,42.35236364734897,27.24423244003723,,,,
1981,1981000,Mervin Kovacek,vegan,79,male,maybe,8,28.520412523165867,55.469062729727305,,,,
1982,1982000,Carla Klein,vegan,30,other,yes,3,27.770557287543244,22.317259637500843,,,,
1983,1983000,Elton Herman,none,30,female,no,9,15.288256942493899,84.66270378831672,,,,
1984,1984000,Margarett Dickinson,veggie,91,other,no,7,71.8800747682778,56.79138350769315,,,,
1985,1985000,Stanford Feeney,meat,54,other,yes,0,16.149148887875587,25.349228260310962,,,,
1986,1986000,Elana Moore,meat,90,male,no,9,30.492506793051604,35.866597247680694,,,,
1987,1987000,Billi Hintz,vegan,57,female,maybe,3,4.68551912357126,74.2670500067795,,,,
1988,1988000,Albert Kilback,meat,40,other,no,2,24.099579252444755,56.639536547283186,,,,
1989,1989000,Irish Pagac,none,62,male,yes,4,60.38329993319392,12.560215150395504,,,,
1990,1990000,Lucie Herzog,meat,31,other,yes,8,46.0413678079247,4.5891240656505445,,,,
1991,1991000,Glennis Kiehn,veggie,78,female,no,7,93.23539380086577,48.738785152675646,,,,
1992,1992000,Esta Harvey,veggie,62,male,maybe,8,22.729764881394974,96.65899387773416,,,,
1993,1993000,Franklyn Lubowitz,none,43,other,no,3,30.25079364850943,48.51841654653447,,,,
1994,1994000,Tova Breitenberg,vegan,94,other,yes,3,37.204175749454606,28.879454722303294,,,,
1995,1995000,Tyson Boehm,meat,54,male,yes,1,85.88348383164875,15.087495470049822,,,,
1996,1996000,Alfonso Windler,meat,87,male,yes,3,81.6456354297264,54.5211701991364,,,,
1997,1997000,Kurtis Leannon,meat,55,other,no,3,6.748221362927799,85.61242455352301,,,,
1998,1998000,Josef Johns,vegan,97,male,no,7,89.7817496561891,31.16753389487637,,,,
1999,1999000,Kristy Schulist,none,9,male,no,5,11.532095621730786,88.5213233757269,,,,
2000,2000000,Florencio Powlowski,none,67,other,maybe,2,60.199691605641625,25.36352860782977,,,,
2001,2001000,Vanda Schiller,vegan,94,female,yes,3,68.42882268337043,40.48883105080348,,,,
2002,2002000,Carlita Dibbert,meat,94,other,yes,7,26.44246880132929,40.76786092165991,,,,
2003,2003000,Karlyn Waelchi,meat,94,male,maybe,8,65.79841773645803,66.60224055512688,,,,
2004,2004000,Danelle Kub,vegan,73,female,yes,7,57.5358434548756,54.96714006678471,,,,
2005,2005000,Stacey Huels,meat,48,male,no,1,55.33339958061785,47.33004548348986,,,,
2006,2006000,Karmen Kemmer,none,10,other,yes,7,40.988726345559755,20.35549703298964,,,,
2007,2007000,Jeanna Effertz,meat,65,female,no,3,40.13781928500333,21.854202917402535,,,,
2008,2008000,Candis Braun,meat,87,other,maybe,3,95.02475474038825,66.32025771905523,,,,
2009,2009000,Marty Friesen,meat,44,female,maybe,2,68.34154370990971,62.94892437218686,,,,
2010,2010000,Eleanora Littel,vegan,72,other,no,5,43.09384156913527,44.643646886035896,,,,
2011,2011000,Norris Bergstrom,none,1,female,maybe,2,33.68980308771534,51.68805386744933,,,,
2012,2012000,Glenn Hills,veggie,32,female,maybe,3,64.68403483786338,51.745195567760426,,,,
2013,2013000,Mirtha Wolff,vegan,57,male,no,5,40.83888384596942,6.126408620319997,,,,
2014,2014000,Alfonzo Walter,vegan,68,male,maybe,7,66.66966884585112,14.324812099459265,,,,
2015,2015000,Roberto Stanton,none,61,male,no,7,14.930196099039065,59.030208303134884,,,,
2016,2016000,Louetta Moen,none,26,male,no,8,10.16373014929614,15.232222455010485,,,,
2017,2017000,Rex Quitzon,veggie,15,female,yes,7,84.43363781082343,74.15624055505609,,,,
2018,2018000,Olinda Ward,none,0,female,yes,4,27.64578467872517,44.325552156772275,,,,
2019,2019000,Erma Champlin,none,92,female,yes,2,53.763975858297776,73.32707469767956,,,,
2020,2020000,Mira Brown,veggie,8,female,no,4,95.6911635601951,14.718236420831992,,,,
2021,2021000,Mike Maggio,meat,81,male,yes,5,66.18411571028089,38.665237067628766,,,,
2022,2022000,Yasmin Conn,meat,77,female,yes,7,56.27067568078182,42.434168996424646,,,,
2023,2023000,Cortez Hermiston,vegan,72,other,yes,7,88.66049128542697,50.026776206431016,,,,
2024,2024000,Wei Kub,none,43,female,no,6,38.324113195128916,86.07872400789992,,,,
2025,2025000,Rolland Haley,meat,79,other,yes,8,11.906177341480761,19.660300146317113,,,,
2026,2026000,Virgil Reilly,meat,44,male,yes,3,81.3514611925853,11.56216588056408,,,,
2027,2027000,Artie Ortiz,veggie,71,other,maybe,5,11.284127152954564,89.52185345563942,,,,
2028,2028000,Jenise Reichert,veggie,72,female,maybe,1,55.98739410581792,19.230957645465878,,,,
2029,2029000,Whitney Cremin,none,95,other,no,3,48.01608844349007,26.98029921052868,,,,
2030,2030000,Enola Crona,meat,39,other,no,4,26.59572382032587,27.45792275469424,,,,
2031,2031000,Verna Harvey,veggie,93,female,maybe,9,97.96121751092053,13.154771507035113,,,,
2032,2032000,Luciana Mann,veggie,43,male,yes,0,20.794962654720695,49.60085275084704,,,,
2033,2033000,Gilberto Jakubowski,none,54,female,yes,0,49.843646291387095,12.562790420388636,,,,
2034,2034000,Cletus Kertzmann,veggie,94,male,no,0,27.989207813829932,37.211057923131754,,,,
2035,2035000,Mariela Dach,meat,64,female,no,1,55.408302314375476,29.305953863901916,,,,
2036,2036000,Melissa Hermiston,vegan,8,female,yes,8,67.92721969390057,32.57433237129169,,,,
2037,2037000,Leigh Auer,veggie,87,other,yes,8,15.80330640572438,36.98652977794774,,,,
2038,2038000,Erasmo Casper,none,31,female,yes,0,75.82803708726065,59.40962387488615,,,,
2039,2039000,Ulysses Davis,none,9,male,no,3,60.17881895233673,80.87077531609758,,,,
2040,2040000,Deedra Schulist,veggie,8,male,no,5,62.77055568358778,12.353929536840182,,,,
2041,2041000,Irma Huel,vegan,76,other,maybe,1,77.30438371442366,17.419746412536785,,,,
2042,2042000,David Fisher,vegan,66,female,yes,5,13.647269927432014,87.34904519414354,,,,
2043,2043000,Gil Lubowitz,none,11,male,maybe,6,32.92844610863396,71.21871485961712,,,,
2044,2044000,Bernardo Powlowski,veggie,4,female,yes,9,75.17463702135382,67.97094703081954,,,,
2045,2045000,Arlinda Christiansen,none,71,female,no,2,90.45130919653566,1.9478592838668298,,,,
2046,2046000,Monty Nader,none,77,other,no,4,62.124857091443054,29.150965115115536,,,,
2047,2047000,Jacob Herzog,none,15,other,yes,9,79.04191629613246,1.8347608789380054,,,,
2048,2048000,Lorretta Harber,none,10,other,yes,4,2.555763262236776,64.14276792931267,,,,
2049,2049000,Rolande Sawayn,vegan,35,male,no,5,10.947032745895513,40.020805368693956,,,,
2050,2050000,Edward Mitchell,none,44,other,no,8,60.57585413459079,14.62321483356897,,,,
2051,2051000,Roberto Mosciski,veggie,15,male,yes,3,83.67894157678955,78.60107348660237,,,,
2052,2052000,Ali DuBuque,meat,64,female,yes,9,13.69070974989607,37.883483714035854,,,,
2053,2053000,Sherrell Kassulke,veggie,85,male,yes,4,17.75209233979979,58.79254543218884,,,,
2054,2054000,Derick Lehner,meat,50,male,no,1,15.9118933484658,78.8539951010106,,,,
2055,2055000,Lesia Stanton,vegan,19,male,yes,8,79.44979954247339,7.683136686512311,,,,
2056,2056000,Rodolfo Fahey,meat,43,female,no,9,38.70149903304752,76.64591692962064,,,,
2057,2057000,Berry Wilkinson,none,80,female,no,2,21.260764776121444,97.72829075745732,,,,
2058,2058000,Jude Ferry,none,88,female,maybe,2,41.55154278869516,70.86269128970412,,,,
2059,2059000,Brenton Rippin,vegan,88,female,yes,4,21.79559382439052,77.65953795861168,,,,
2060,2060000,Jenell Schroeder,none,44,male,yes,2,40.553212185867395,74.14311668033255,,,,
2061,2061000,Jaime Smith,vegan,60,male,maybe,1,34.17486194348029,76.89555172762937,,,,
2062,2062000,Stephnie Hegmann,veggie,96,other,maybe,6,1.487629447121925,94.14464982487821,,,,
2063,2063000,Sonny Jaskolski,vegan,68,male,no,8,36.752187904134,14.553934697608646,,,,
2064,2064000,Roxann Willms,none,81,male,maybe,6,98.7167038810323,26.12212991480388,,,,
2065,2065000,Chas Hudson,none,11,male,maybe,2,25.62321918807982,10.621785278589316,,,,
2066,2066000,Cherie Cartwright,meat,37,male,no,6,23.832560759725833,35.02863216131167,,,,
2067,2067000,Erma Runolfsson,none,99,male,maybe,0,94.85453872985411,12.231583282909504,,,,
2068,2068000,Leigh Marvin,vegan,69,female,no,8,5.12461943020157,29.05329781774677,,,,
2069,2069000,Marth Schowalter,vegan,51,male,yes,7,96.49269737474366,11.622598471816321,,,,
2070,2070000,Leandra Dibbert,meat,96,male,no,8,31.25970188133863,45.50558584748115,,,,
2071,2071000,Sofia Gerlach,veggie,86,male,yes,7,55.897711646131825,60.06505870720303,,,,
2072,2072000,Hiram Kunde,meat,93,female,maybe,5,42.98028208383013,86.39663755279577,,,,
2073,2073000,Tracey Sawayn,veggie,97,other,no,9,41.22576996772498,34.7245070253635,,,,
2074,2074000,Louis Rippin,vegan,10,other,no,8,61.29047006671149,15.980570261897613,,,,
2075,2075000,Deeann Lakin,veggie,29,male,yes,7,49.45898159354466,54.59311466096631,,,,
2076,2076000,Destiny Fisher,none,71,male,no,9,43.130117241205966,81.32950265224206,,,,
2077,2077000,Jessie Goyette,vegan,91,female,maybe,5,99.25104663153249,45.07128151228552,,,,
2078,2078000,Jean Wilkinson,vegan,34,female,no,4,83.47373270549802,94.90942909463318,,,,
2079,2079000,Christopher Hahn,meat,10,male,maybe,5,99.5709814346964,83.08138791081842,,,,
2080,2080000,Niki Hudson,meat,3,female,maybe,3,50.206986410419965,84.55358228281757,,,,
2081,2081000,Annmarie Bogisich,none,87,male,yes,0,34.05113816296581,15.573415712510581,,,,
2082,2082000,Apolonia Wyman,vegan,90,female,no,5,81.15602894397256,24.231726464563973,,,,
2083,2083000,Manuel Ledner,none,45,male,no,8,87.15454671348829,23.936565982414432,,,,
2084,2084000,Xochitl West,none,88,other,no,4,58.5087068623681,39.65519880606014,,,,
2085,2085000,Demetrius Waelchi,none,10,female,yes,5,77.74467320635402,90.03964111008138,,,,
2086,2086000,Stewart Marks,vegan,55,male,no,8,75.12326417591949,84.2777152329973,,,,
2087,2087000,Jolanda Oberbrunner,vegan,70,other,maybe,5,31.298631756522195,28.29917368810224,,,,
2088,2088000,Rufus Beer,meat,23,female,yes,6,69.48214964886301,59.41390358492899,,,,
2089,2089000,Rodney Carter,meat,2,other,no,1,26.025676962695172,76.08282050734987,,,,
2090,2090000,Granville Ratke,meat,6,female,no,3,62.58309858833979,45.835005684014305,,,,
2091,2091000,Mellie Heathcote,vegan,85,other,maybe,6,21.513549736948068,95.89218858268313,,,,
