,ID,Name,FoodPreference,Age,Sex,Kitchen,Kitchen_Story,Kitchen_Longitude,Kitchen_Latitude,ID_2,Name_2,Age_2,Sex_2
300,300000,Trinidad O'Kon,veggie,64,other,no,9,12.043054680297686,53.8593167759028,,,,
301,301000,Willard McClure,none,90,male,maybe,8,68.22749016284362,31.62798155447474,,,,
302,302000,Leonarda Kertzmann,meat,22,female,no,6,74.3001702493706,65.3787559529858,,,,
303,303000,Nida Harvey,meat,64,male,yes,3,18.289691829457087,80.7319983991796,,,,
304,304000,Quinton Heaney,vegan,79,female,maybe,2,11.406198731556742,32.943089278383965,,,,
305,305000,Loreen Macejkovic,veggie,97,female,maybe,2,79.13199580899925,16.180151773259485,,,,
306,306000,Matt Jakubowski,none,17,other,yes,5,78.98682968911274,81.56453231028658,,,,
307,307000,Antonia Skiles,none,23,female,yes,8,1.2776167286493498,91.89890949631342,,,,
308,308000,Renna Gislason,vegan,37,female,yes,1,24.468688062323263,56.76752041643699,,,,
309,309000,Christina Ferry,meat,39,other,no,1,87.08479117589101,32.691654180851714,,,,
310,310000,Bambi Johnston,none,81,female,no,1,35.636161775495424,25.609681151751218,,,,
311,311000,Dexter Ziemann,meat,15,female,yes,3,86.95514440787548,66.75619982601911,,,,
312,312000,Faustina Price,meat,74,male,yes,0,93.9101230389069,22.75201242392739,,,,
313,313000,Lala Dickinson,meat,42,male,yes,4,42.962332776050204,47.66389135087905,,,,
314,314000,Tristan Wolf,none,77,male,yes,9,8.99495874862922,44.54225127945593,,,,
315,315000,Earnest Armstrong,veggie,2,other,yes,6,56.99073075011411,1.7573307801930735,,,,
316,316000,Maurice Ledner,veggie,54,male,yes,4,92.02010370046122,54.024443069014886,,,,
317,317000,Britany Casper,veggie,64,female,yes,4,33.64923925480843,99.92183847033519,,,,
318,318000,Catarina Howe,meat,58,female,yes,3,14.596982448655037,81.23473177582947,,,,
319,319000,Milagros Larkin,none,9,male,yes,8,32.51971679266754,5.2011340257032135,,,,
320,320000,Mckinley Hagenes,veggie,97,male,maybe,5,38.889190989642344,69.0768097133392,,,,
321,321000,Elayne Schaden,meat,25,other,maybe,4,44.47175506472339,16.443340932957746,,,,
322,322000,Talia Marquardt,none,83,other,maybe,6,64.00424556226423,58.09693715866848,,,,
323,323000,Zada Ondricka,veggie,69,female,no,5,21.364515059138782,55.8742176557387,,,,
324,324000,Olin Macejkovic,vegan,90,male,yes,0,50.09624695176468,67.202763755249,,,,
325,325000,Amelia Kling,none,38,male,yes,6,60.434965098150194,41.98084759339651,,,,
326,326000,Kendrick Beier,vegan,51,other,yes,2,41.03930609683781,9.90350369284856,,,,
327,327000,Kurt Quitzon,veggie,95,other,no,7,30.498064106187744,67.40088517003808,,,,
328,328000,Clarence Little,meat,60,other,yes,9,24.99797112281114,10.728177273417952,,,,
329,329000,Randell Hintz,none,33,male,no,7,91.27808596899911,69.00203338612573,,,,
330,330000,Ginny Hand,meat,48,other,yes,2,78.10980794101604,54.072630378512315,,,,
331,331000,Terry Swift,meat,42,other,maybe,5,85.89543066722541,24.13067842201047,,,,
332,332000,Alishia Schowalter,meat,75,other,yes,1,99.48602424945575,65.82648586363024,,,,
333,333000,Norberto Fahey,none,70,female,maybe,3,38.56455143519498,49.10182483835489,,,,
334,334000,Piedad Marquardt,none,19,male,yes,0,50.961566457705445,55.28858380871793,,,,
335,335000,Joel Haag,none,82,other,maybe,8,25.320231062026917,28.910590027565323,,,,
336,336000,Ernestina Rempel,none,80,other,no,5,71.4686770273797,71.06882994427671,,,,
337,337000,Vaughn Simonis,veggie,97,male,maybe,0,58.548233019938685,96.43712722446281,,,,
338,338000,Melanie Kunze,meat,16,male,yes,0,46.492548268002984,20.443930397190538,,,,
339,339000,Leonel Greenholt,veggie,75,female,maybe,7,64.73819176896882,98.98322831843863,,,,
340,340000,Nam Collier,veggie,70,other,no,5,4.387068647523087,87.42927367843252,,,,
341,341000,Brad Cronin,veggie,84,male,maybe,0,37.369271920512276,56.48143383742023,,,,
342,342000,Kimbery Rolfson,vegan,2,other,yes,2,9.446023021500212,25.02984712939728,,,,
343,343000,Martin Lind,none,51,male,maybe,9,7.73126850369477,98.1397263381003,,,,
344,344000,Fredda Block,veggie,28,other,no,7,4.516864679047959,1.864587609978615,,,,
345,345000,Delmer Hauck,veggie,5,male,maybe,9,47.50429386767157,10.857019474513136,,,,
346,346000,Kathaleen Littel,veggie,78,other,no,3,96.57862321363335,24.893557756588397,,,,
347,347000,Matilda Gleichner,vegan,6,other,no,8,62.157422146143304,92.19974671424603,,,,
348,348000,Susanna Schaden,meat,79,female,no,6,17.452384138711583,6.546936528691165,,,,
349,349000,Otis Rolfson,vegan,77,female,maybe,0,83.81083052347168,2.4946541631011936,,,,
350,350000,Jimmy Jast,meat,9,female,no,1,77.56958059790898,20.908391971372826,,,,
351,351000,Barbie Gleichner,vegan,25,male,no,8,4.166868141411326,5.314342513339252,,,,
352,352000,Jacques Sipes,veggie,58,female,maybe,8,88.07589518171312,61.006917398365644,,,,
353,353000,Janett Schumm,meat,88,other,yes,7,92.9011030445693,27.81279527795932,,,,
354,354000,Isabella Daniel,meat,75,male,no,1,98.53128829736882,39.843948953484,,,,
355,355000,Adela Fritsch,vegan,4,female,maybe,2,13.971024415011442,56.96962850066062,,,,
356,356000,Margherita Runolfsson,none,80,male,yes,2,33.73982967088098,80.9937260911266,,,,
357,357000,Lyda Strosin,meat,40,male,yes,5,38.42258254633733,67.65751167351111,,,,
358,358000,Frank Walsh,veggie,90,female,maybe,6,60.76431811918896,30.968450266546164,,,,
359,359000,Nova Renner,none,43,female,no,8,5.751516924022409,69.07503815471595,,,,
360,360000,Freda Rogahn,veggie,66,other,no,2,42.6834861232125,40.429264723167165,,,,
361,361000,Jody Renner,vegan,83,other,maybe,5,60.03252534278611,69.63495607242203,,,,
362,362000,Jenell Ward,veggie,96,male,maybe,4,25.058447434703094,24.089787776569985,,,,
363,363000,Shayne Cormier,veggie,72,female,maybe,3,43.6695162610707,12.306741598641443,,,,
364,364000,Zachariah Windler,none,88,other,maybe,5,58.75946465496921,33.935611086895264,,,,
365,365000,Charissa Bergstrom,vegan,83,other,maybe,4,54.187036610559986,70.3449242860265,,,,
366,366000,Elroy Gottlieb,meat,90,other,no,6,39.35191937588675,88.30241577444221,,,,
367,367000,Leopoldo Muller,veggie,11,other,no,0,97.50328150221756,14.131127047654351,,,,
368,368000,Annett Schaefer,none,50,other,yes,3,37.98387666632408,74.5036520856836,,,,
369,369000,Cary Swaniawski,meat,71,female,maybe,6,73.40900495272953,33.000245836437955,,,,
370,370000,Ward O'Conner,none,76,other,maybe,4,41.78045124504843,70.34110970034489,,,,
371,371000,Genna Lakin,none,86,male,no,4,60.8491868240254,79.29637468771551,,,,
372,372000,Giuseppe Spinka,none,3,male,no,4,99.7290181835291,6.269991146894586,,,,
373,373000,Sidney Ryan,meat,46,female,no,9,53.39664087282388,68.40836513200948,,,,
374,374000,Thao Veum,none,32,other,yes,7,75.06295868563807,58.110929094186226,,,,
375,375000,Vickey Wehner,vegan,37,male,yes,6,83.08577738318287,50.36066754990421,,,,
376,376000,Shannon Rosenbaum,none,37,other,yes,7,86.97749099919534,32.67473862064308,,,,
377,377000,Fidel Christiansen,vegan,66,other,maybe,5,30.371256446757073,34.01783736199688,,,,
378,378000,Kasey Gottlieb,vegan,24,female,no,9,5.4139930676844505,7.004832598296926,,,,
379,379000,Jefferey Predovic,veggie,9,male,no,4,14.11600431732381,52.337563478326366,,,,
380,380000,Twana Hartmann,none,86,male,maybe,6,32.09716210947428,25.58416090467606,,,,
381,381000,Ethel DuBuque,vegan,14,other,maybe,9,49.606033798800276,46.955976027616416,,,,
382,382000,Sherilyn Schmidt,vegan,8,other,yes,6,22.508601326901662,18.110125837460558,,,,
383,383000,Israel Hahn,none,33,other,yes,7,29.36722729781218,19.856459488405083,,,,
384,384000,Enrique Bednar,veggie,95,other,no,5,16.80420136873854,27.804445573640418,,,,
385,385000,Arnoldo Ledner,vegan,80,male,yes,9,61.7642153918067,43.67506244375991,,,,
386,386000,Trevor Marquardt,veggie,86,other,yes,9,54.49464679824424,13.93957200463247,,,,
387,387000,Audrey Hahn,none,91,male,no,6,85.6916401819605,95.91389623050529,,,,
388,388000,Harold Rowe,none,54,other,no,7,19.131661528853336,76.28810012634926,,,,
389,389000,Allie Ryan,vegan,85,female,no,3,73.33593394199923,68.46249107035734,,,,
390,390000,Long Effertz,meat,95,male,no,6,88.65702660960689,58.30836140665793,,,,
391,391000,Abel Strosin,vegan,36,other,yes,3,90.5536313330438,78.48430713451968,,,,
392,392000,Yuki Muller,none,86,female,yes,3,16.774331896480525,68.53228823311423,,,,
393,393000,Domenic Wintheiser,meat,17,other,no,6,81.5404888983332,57.67549153694426,,,,
394,394000,Odelia Barrows,none,11,other,maybe,9,65.36729401499608,75.51555174729859,,,,
395,395000,Garfield Abernathy,none,1,male,yes,0,4.9479528114403255,20.436503251784078,,,,
396,396000,Burl Hansen,vegan,39,female,maybe,4,55.893549046359695,41.20356042637347,,,,
397,397000,Tesha Kertzmann,vegan,64,other,yes,5,26.495401634142606,96.12283330010361,,,,
398,398000,Qiana Homenick,veggie,96,male,no,2,43.89536268118426,37.42178859962178,,,,
399,399000,Jackie Leuschke,meat,27,female,no,2,83.58589338120676,63.32943283111729,,,,
400,400000,Imelda Blanda,none,82,other,maybe,7,44.83102277298195,30.725431481850148,,,,
401,401000,Shavonda Stehr,meat,77,other,maybe,8,37.89292254755766,10.850618397380487,,,,
402,402000,Nia Daniel,veggie,9,other,maybe,3,72.0819911022489,75.34497564551388,,,,
403,403000,Lena Hessel,vegan,18,male,yes,4,72.31752640805801,52.602364095958634,,,,
404,404000,Libby Beatty,vegan,52,female,no,1,3.1412869585784637,45.38314717516641,,,,
405,405000,Mauro Huels,none,41,female,yes,4,10.122710370038998,1.7891039400160311,,,,
406,406000,Jodi Cole,meat,12,female,no,1,23.978662010311428,75.77378550093853,,,,
407,407000,Savannah Baumbach,vegan,29,male,yes,7,73.5681252653644,18.594106901042373,,,,
408,408000,Mack Waters,none,3,other,maybe,5,93.88917126090548,79.65712185864379,,,,
409,409000,Nicolas Green,none,64,female,maybe,0,78.96109407892511,45.571409307739415,,,,
410,410000,Kimberlie Collier,veggie,79,female,maybe,9,20.55243309730369,55.81748119425159,,,,
411,411000,Carole Howe,meat,36,male,yes,6,15.43572260014552,7.89696438733148,,,,
412,412000,Willie King,none,20,other,maybe,1,28.727979708477044,41.82695602591894,,,,
413,413000,Nolan Walker,veggie,16,male,yes,0,47.77318176112062,15.790622957292692,,,,
414,414000,Oswaldo Block,meat,80,male,no,3,28.563158792786606,64.03753689078829,,,,
415,415000,Jackie Gislason,vegan,15,other,no,8,19.092014295185233,64.23567682767595,,,,
416,416000,Rolland Dietrich,meat,48,female,yes,4,48.40730755112014,90.3678891583396,,,,
417,417000,Matt Rau,veggie,83,other,yes,8,14.971005751581002,4.025356805194584,,,,
418,418000,Savanna Brekke,meat,16,other,no,7,72.3719252364155,35.00447529900253,,,,
419,419000,Ralph Moen,vegan,78,female,no,8,76.09698645349046,16.229593628061558,,,,
420,420000,Branden Durgan,meat,81,male,yes,4,82.7653861456999,19.323559686866286,,,,
421,421000,Kenia Wilderman,none,45,female,no,9,14.93780983197909,22.564560991266717,,,,
422,422000,Colton Brown,vegan,87,female,maybe,8,33.87237992520254,4.780970661685753,,,,
423,423000,Solomon Gorczany,vegan,77,female,maybe,8,21.490686590962934,98.67897373810469,,,,
424,424000,Neville Wuckert,meat,48,other,yes,3,11.027970704099538,57.33876100068957,,,,
425,425000,Royce Rice,vegan,2,female,no,2,20.335305415027896,80.68593204976011,,,,
426,426000,Cleveland Wolf,meat,10,female,yes,0,76.57005692710689,30.620838527315417,,,,
427,427000,Reggie Keebler,veggie,16,other,no,3,48.263265403659275,57.16453462435574,,,,
428,428000,Dinorah Lockman,meat,0,female,no,6,12.590121207182777,4.025938423703391,,,,
429,429000,Mary Boyle,none,60,other,maybe,9,77.65166887040219,25.676184561718113,,,,
430,430000,Dimple Kling,vegan,86,female,no,0,75.86881523865486,43.040229214515165,,,,
431,431000,Lilli O'Keefe,veggie,97,female,yes,8,13.859513895529913,83.02918596826144,,,,
432,432000,Karmen Hudson,vegan,38,female,maybe,3,62.39061637449563,58.788388132711674,,,,
433,433000,Jewell Stanton,meat,24,female,maybe,1,85.52142654081467,63.26829188544201,,,,
434,434000,Gita Aufderhar,veggie,67,male,maybe,7,12.797621358687,15.311890541873707,,,,
435,435000,Ozella Weber,veggie,23,female,no,1,70.45813669784786,8.91723929494589,,,,
436,436000,Jamal Hills,vegan,96,female,yes,9,26.156630660375136,59.584212610566,,,,
437,437000,Gale Marvin,vegan,98,male,no,3,15.66242651422826,44.967570618285805,,,,
438,438000,Trenton Satterfield,none,90,male,no,9,55.92542977660474,45.49044323406675,,,,
439,439000,Jannet Champlin,none,95,male,maybe,2,6.585549971748824,60.43125566480526,,,,
440,440000,Alejandro Kuhic,meat,87,female,no,0,75.42855215789739,18.541123065383022,,,,
441,441000,Roman Graham,veggie,43,male,no,2,11.064565159330765,13.059723180333938,,,,
442,442000,Yolando Kunze,meat,61,male,yes,8,90.86769577495753,68.73774107931774,,,,
443,443000,Ellie McGlynn,meat,26,female,yes,3,82.39173800836691,36.096408221283454,,,,
444,444000,Julissa Mohr,meat,82,male,yes,6,56.78782099763119,44.99183158961484,,,,
445,445000,Hiram Ryan,veggie,7,male,maybe,6,60.46806564132479,20.39834700327056,,,,
446,446000,Rosa Maggio,meat,35,female,yes,3,74.68472638471704,79.06590535823605,,,,
447,447000,Gaston Bauch,veggie,20,other,no,5,16.528262686292916,7.929461242982492,,,,
448,448000,Shondra O'Reilly,meat,65,male,maybe,8,17.112636271422794,38.09263060943201,,,,
449,449000,Gordon Spinka,veggie,81,female,maybe,7,79.70816969752347,48.84787050145788,,,,
450,450000,Casimira Thiel,vegan,43,female,maybe,6,40.74608471473784,90.06760955538041,,,,
451,451000,Latanya D'Amore,meat,3,female,no,9,13.225629026774474,95.6051464861763,,,,
452,452000,Rosette Yost,none,68,male,yes,5,94.22955320489906,87.33835811837689,,,,
453,453000,Monika Halvorson,veggie,82,male,no,9,2.3007418813643588,90.5750437460138,,,,
454,454000,Franklyn Nitzsche,veggie,0,female,yes,6,84.528519186987,99.52535872679746,,,,
455,455000,Kaycee Yundt,vegan,26,male,yes,2,41.30280813652756,56.26731094149577,,,,
456,456000,Darell Dach,none,70,male,no,5,66.32892065960645,13.172249297102615,,,,
457,457000,Sang Gleason,vegan,54,male,no,8,37.53813396320911,32.82578013421446,,,,
458,458000,Vanesa Brakus,none,49,other,maybe,2,32.16379344318021,94.6743137419259,,,,
459,459000,Alma Von,veggie,93,male,yes,0,42.14780377112082,76.60108134929166,,,,
460,460000,Magnolia Greenfelder,none,61,female,maybe,9,76.94671061426446,59.52962109952832,,,,
461,461000,Patrick Goodwin,meat,59,other,no,0,62.23715700547226,83.41963407946152,,,,
462,462000,Alaine Harvey,none,81,female,no,6,10.17147624397807,31.79283098528714,,,,
463,463000,Leigh Crooks,meat,45,female,yes,3,86.43311608593413,81.93381045822308,,,,
464,464000,Soledad O'Keefe,none,68,male,no,8,28.942542611830437,83.26215982239043,,,,
465,465000,Kecia Wyman,meat,49,other,yes,1,83.55663139227669,57.269588123029834,,,,
466,466000,Rose Runolfsdottir,veggie,63,female,yes,7,38.75228335951167,67.42306966004311,,,,
467,467000,Shannon Schmidt,meat,49,female,yes,7,60.5731579091975,42.134912367360805,,,,
468,468000,Shalonda Schultz,meat,46,male,yes,7,50.546439396783015,66.98433664899325,,,,
469,469000,Theodora Muller,veggie,1,male,no,0,25.621103413751033,47.75326492026206,,,,
470,470000,Romeo Haley,veggie,18,female,maybe,9,8.427880717465907,94.97687217588755,,,,
471,471000,Michale Lemke,meat,84,male,maybe,9,81.39128163293566,52.779377500401445,,,,
472,472000,Laveta Hirthe,none,8,female,yes,1,77.4627305023072,34.497764002714845,,,,
473,473000,Sharlene Grimes,none,0,female,yes,1,98.12712151392327,94.54599039353158,,,,
474,474000,Fairy Kassulke,vegan,60,other,yes,7,97.56315221678632,27.624564656141448,,,,
475,475000,Curtis Bergnaum,meat,16,female,maybe,6,50.80089598574774,24.032313880922196,,,,
476,476000,Cleo Koss,vegan,63,other,no,1,82.62316600895502,85.69247342216791,,,,
477,477000,Luciano Graham,veggie,11,other,yes,2,70.63808989005997,63.66092707764765,,,,
478,478000,Robert Medhurst,none,13,male,maybe,5,39.39480867700787,93.82120700836612,,,,
479,479000,Elmer Olson,veggie,76,male,no,9,5.353758275617537,53.5216901976234,,,,
480,480000,Sean Grimes,none,32,male,yes,9,35.66751376358443,63.762592869067554,,,,
481,481000,Reinaldo Weissnat,vegan,91,male,no,4,33.99989188586224,21.374547189625265,,,,
482,482000,Leandro Cartwright,none,53,male,no,1,93.0738173915862,60.091910461029094,,,,
483,483000,Dorian Nitzsche,none,32,other,yes,9,15.272649052835138,5.031463927564164,,,,
484,484000,Marquita Pollich,vegan,29,female,maybe,0,36.012976368671644,32.48817761081561,,,,
485,485000,Augustine Upton,none,60,other,no,4,87.4585208054166,38.23163224627981,,,,
486,486000,Leonora Kiehn,none,67,other,yes,8,73.70206479012343,68.26084064426156,,,,
487,487000,Chadwick Johns,vegan,55,female,maybe,1,73.50851516406716,84.06007153202904,,,,
488,488000,Eleonore Haag,vegan,44,female,maybe,2,73.71545765265752,3.6092451176995346,,,,
489,489000,Flor Sawayn,vegan,98,male,maybe,9,37.03276751647526,26.375414765088014,,,,
490,490000,Josef Pacocha,vegan,16,female,no,0,84.47451012947792,98.80049693211976,,,,
491,491000,Danyel Jacobi,meat,3,other,no,9,37.46791971647794,15.75469117710656,,,,
492,492000,Abraham Zboncak,vegan,18,other,maybe,7,52.99939518589993,6.118205471268581,,,,
493,493000,Kamala Langworth,vegan,22,male,no,6,10.708687509884575,79.6528441323542,,,,
494,494000,Ted Waelchi,vegan,26,other,maybe,7,62.57535577141596,24.475285343324792,,,,
495,495000,Marcelino Mills,meat,55,other,no,3,21.741607032660916,25.227539534189027,,,,
496,496000,Carter Bartell,meat,14,other,maybe,6,17.72257873433932,76.88530678709235,,,,
497,497000,Sumiko Walsh,vegan,73,female,maybe,2,88.34250076124587,47.956316019148815,,,,
498,498000,Tyisha Reichert,vegan,72,other,yes,4,57.94456144037302,65.1200640855549,,,,
499,499000,Apryl Balistreri,veggie,1,female,no,4,91.11823646976602,45.90848020130593,,,,
500,500000,Nicky Cremin,veggie,38,female,no,8,20.505272300149926,99.89909944139247,,,,
501,501000,Jed O'Connell,vegan,78,other,yes,4,23.604662250569486,64.81116234629116,,,,
502,502000,Deidra Jacobs,veggie,79,female,maybe,6,30.675166296676515,43.17131850035053,,,,
503,503000,Essie Stroman,veggie,19,female,maybe,3,53.752983286547924,37.234129600159804,,,,
504,504000,Devorah Schroeder,veggie,57,other,yes,5,53.33959757710175,55.07539144107172,,,,
505,505000,Penney Pfeffer,meat,22,male,no,8,47.47481673659614,57.31759271454718,,,,
506,506000,Royal Hessel,meat,15,other,maybe,8,69.19710270489196,95.39951972156402,,,,
507,507000,Jerica Rippin,meat,37,other,no,0,41.235279142558404,57.07542129503501,,,,
508,508000,Ludie Swaniawski,none,27,other,no,9,22.008874554388857,35.814268331983655,,,,
509,509000,Jammie Hegmann,none,28,male,maybe,7,41.785276810269934,86.804232897565,,,,
510,510000,Ernest Kuphal,veggie,12,female,no,0,29.122800876378715,51.06926556784745,,,,
511,511000,Shayne Baumbach,vegan,68,male,no,3,81.45681156863738,57.36355284752928,,,,
512,512000,Ernestina Erdman,meat,49,male,maybe,6,57.767611465005054,29.068830456251845,,,,
513,513000,Jenniffer Rau,veggie,30,female,maybe,8,51.415520414701795,94.68010861825614,,,,
514,514000,Freddie Hartmann,veggie,33,male,no,7,24.072283550375463,61.65782807818751,,,,
515,515000,Marcela Carter,vegan,54,male,yes,6,28.179983207729336,9.874747798752134,,,,
516,516000,Lieselotte Skiles,veggie,52,male,maybe,0,13.559228436034498,75.11782102904655,,,,
517,517000,Ezra Kihn,veggie,40,other,yes,2,29.470640008865868,67.53489348697282,,,,
518,518000,Estefana Feeney,veggie,67,female,no,8,96.00297424696237,15.913947715365946,,,,
519,519000,Jacob Emmerich,vegan,86,female,yes,4,79.47389178524323,35.13118909322195,,,,
520,520000,Leon Kozey,meat,31,other,yes,6,71.35024882746167,56.24103403402556,,,,
521,521000,Sage Welch,vegan,62,female,yes,0,15.438237424617043,78.83633572102048,,,,
522,522000,Neil Orn,veggie,62,other,maybe,8,60.73384237330731,15.319121367734924,,,,
523,523000,Sabina Weimann,vegan,17,male,no,9,69.02677661710813,73.60726338570457,,,,
524,524000,Allison Schowalter,meat,74,other,maybe,0,87.05640948995357,95.04958473605258,,,,
525,525000,Susann Lehner,veggie,6,other,no,3,32.915824475835954,39.621818019715356,,,,
526,526000,Francis Beer,veggie,90,female,no,2,25.1882428299366,60.984812087498945,,,,
527,527000,Diamond Stracke,vegan,79,other,maybe,8,3.196204057827874,88.18690505103915,,,,
528,528000,Derrick Strosin,veggie,35,male,maybe,2,54.56117799573598,34.95385507260669,,,,
529,529000,Bud Mills,none,33,female,maybe,8,58.589035554520436,60.17586189804954,,,,
530,530000,Serafina Greenholt,meat,47,male,maybe,4,10.03784394523711,58.34634744704927,,,,
531,531000,Cira Grant,meat,67,other,maybe,1,59.50498131785727,48.03039283403037,,,,
532,532000,Cruz Osinski,veggie,53,other,maybe,2,66.27452528757148,10.46558033063372,,,,
533,533000,Eugenie Huel,none,50,male,no,5,65.36940280242388,11.64831892432816,,,,
534,534000,Gerard Littel,vegan,40,female,no,8,50.73599257247901,29.777100282356212,,,,
535,535000,Randolph Schinner,veggie,31,male,yes,0,10.215914051956457,53.15134313982145,,,,
536,536000,Lincoln Bins,vegan,83,female,no,8,57.28862325243883,37.22195238185262,,,,
537,537000,Amos Weber,meat,68,female,no,8,42.7355058431027,54.88706468488864,,,,
538,538000,Ellsworth Stamm,vegan,82,female,yes,3,47.45042877824283,44.67775454621094,,,,
539,539000,Shellie Herzog,none,23,other,yes,6,69.41552029533734,42.944905713377736,,,,
540,540000,Karri Klocko,none,22,female,no,3,45.24976446926987,13.671593157423116,,,,
541,541000,Marry McKenzie,vegan,41,other,maybe,9,81.60154828755161,31.37409189716937,,,,
542,542000,Geraldo Lubowitz,veggie,18,female,maybe,5,44.67372581513259,56.16921913620115,,,,
543,543000,Sheron Bergstrom,none,38,male,no,8,63.24187944590794,5.567871424857476,,,,
544,544000,Kenny Howe,meat,72,male,no,1,9.291057959110821,59.36175251754596,,,,
545,545000,Else Barton,veggie,80,other,no,0,25.050044403651736,99.06040628664856,,,,
546,546000,Ara Macejkovic,meat,9,female,no,0,67.64169584199955,3.7400016780105663,,,,
547,547000,Rebecka Gerhold,vegan,41,male,maybe,9,62.186753276920854,62.435103360907405,,,,
548,548000,Russell Brekke,none,28,female,yes,5,31.036502638793742,15.217564766612336,,,,
549,549000,Marry Hammes,veggie,76,other,yes,0,98.71263678067638,73.0217832361815,,,,
550,550000,Errol Hamill,meat,39,female,no,7,29.655588549712515,73.41271373134668,,,,
551,551000,Skye Schultz,veggie,4,other,no,8,25.214863510989428,68.12034858794037,,,,
552,552000,Chi Simonis,veggie,44,male,maybe,7,13.19426193100306,4.937104613853712,,,,
553,553000,Roberto Walker,none,57,other,yes,0,90.31040459853294,66.09480967789405,,,,
554,554000,Jere Bruen,veggie,6,male,maybe,0,40.99688562325535,90.64293684005852,,,,
555,555000,Damien Lowe,none,32,other,yes,3,92.44643142968033,9.465306931617743,,,,
556,556000,Keneth Schiller,veggie,8,male,maybe,8,15.733602919357594,75.80013050146664,,,,
557,557000,Qiana Wilderman,vegan,37,male,maybe,2,18.026666450447088,52.67518114429363,,,,
558,558000,Cynthia Ondricka,none,13,male,maybe,8,29.46927991346756,57.91229898526161,,,,
559,559000,Leota Ritchie,vegan,84,female,no,5,48.87905099873052,98.62923740255577,,,,
560,560000,Columbus Steuber,none,50,female,no,0,24.687709388878197,66.64844820097414,,,,
561,561000,Rory Crona,none,34,other,maybe,3,32.42760902544385,33.39009964968116,,,,
562,562000,Val Thiel,none,76,other,no,1,67.60345238536138,42.81141824705425,,,,
563,563000,Cornell Little,veggie,9,female,maybe,5,21.54509099565592,99.49376647277036,,,,
564,564000,Brant Fahey,meat,91,male,maybe,5,57.887262760132685,15.31416157939361,,,,
565,565000,Jacqui Koelpin,veggie,29,male,no,5,66.82762116296446,3.105098390809857,,,,
566,566000,Bradley Hettinger,vegan,35,female,maybe,6,87.68013339014206,70.58894804573956,,,,
567,567000,Sydney Feeney,none,27,male,yes,6,20.510889152378432,84.99428365595112,,,,
568,568000,Aurea White,none,20,other,yes,1,8.982090857068972,16.024022274182293,,,,
569,569000,Hertha Emmerich,meat,46,male,maybe,9,13.722432287480288,11.093306383867976,,,,
570,570000,Emory VonRueden,vegan,76,male,maybe,4,87.75968843448233,79.34599216672484,,,,
571,571000,Bennett Predovic,none,18,female,maybe,2,45.05137545310178,76.29210213385838,,,,
572,572000,Yer Goldner,meat,21,male,maybe,2,36.35879167441781,72.58796997975944,,,,
573,573000,Alicia Hansen,veggie,12,male,maybe,0,94.47572727053502,8.18913344637002,,,,
574,574000,Hedy Metz,meat,9,other,yes,5,8.977455487597979,98.4777463078899,,,,
575,575000,Bernardo Daniel,vegan,72,female,maybe,1,11.314938428219751,42.86015966547667,,,,
576,576000,Billie Davis,none,46,other,maybe,2,92.2766643626404,20.02474904547082,,,,
577,577000,Miesha Keeling,veggie,72,other,maybe,8,12.308605928964589,29.264628181698175,,,,
578,578000,Rolf Raynor,meat,36,male,yes,1,52.46501799574186,7.064464625091256,,,,
579,579000,Morton Cormier,none,49,male,maybe,1,48.28398915801574,79.16942528781001,,,,
580,580000,Esperanza Walker,veggie,72,other,maybe,1,54.76184878136294,30.839945759021667,,,,
581,581000,Suellen Fadel,none,64,other,no,5,26.540347361223127,54.350969462203714,,,,
582,582000,Emery Quitzon,none,33,male,no,8,49.85271347668205,99.81877581695032,,,,
583,583000,Rachelle Gislason,veggie,67,female,yes,0,45.43117744373068,97.71019825106656,,,,
584,584000,Jaimee Macejkovic,veggie,32,female,yes,7,31.688293263641903,95.44013486969249,,,,
585,585000,Lester Nikolaus,meat,58,female,maybe,2,86.81287559460232,14.963554341957748,,,,
586,586000,Darin Block,vegan,81,male,maybe,1,3.002938277870584,66.6301673610556,,,,
587,587000,Leonardo Lynch,veggie,67,male,no,5,2.4393599509614328,75.17142714107315,,,,
588,588000,Teressa Beatty,veggie,99,female,yes,2,98.30643835409428,40.8555179260429,,,,
589,589000,Arnoldo Boyer,veggie,42,male,no,0,3.4788976590091174,13.554692591320475,,,,
590,590000,Sidney Bednar,meat,11,other,maybe,7,7.829709209211541,31.86031321276538,,,,
591,591000,Rich Swaniawski,vegan,87,male,no,2,17.798874354815627,88.36092810236194,,,,
592,592000,Liz McLaughlin,none,24,male,maybe,9,15.127928810036678,96.97618249612086,,,,
593,593000,Lourie Dickinson,veggie,75,other,yes,2,75.16360819289109,13.589111322384772,,,,
594,594000,Idella Keebler,vegan,3,male,no,0,23.93774918757053,4.155914732678416,,,,
595,595000,Virgil Marquardt,vegan,60,male,no,1,85.67263303208827,68.93709352852495,,,,
596,596000,Brenton Goldner,meat,58,other,yes,9,98.78320266435358,28.05255240166627,,,,
597,597000,Kyung Considine,none,9,other,maybe,6,27.77076891481912,56.683829259669096,,,,
598,598000,Roger Walsh,vegan,89,other,maybe,3,43.36602867236811,91.73767953954665,,,,
599,599000,Jude Gerhold,veggie,41,male,maybe,2,60.55881196100041,62.88373841541973,,,,
