,ID,Name,FoodPreference,Age,Sex,Kitchen,Kitchen_Story,Kitchen_Longitude,Kitchen_Latitude,ID_2,Name_2,Age_2,Sex_2
298,298000,Inell Glover,veggie,75,other,yes,3,31.784872800435686,95.68960213339267,,,,
299,299000,Ariel Hills,veggie,44,male,maybe,8,13.413324048670288,68.04951197976649,,,,
300,300000,Dave Shanahan,veggie,23,female,no,6,44.55317629472654,37.37462129195408,,,,
301,301000,Diego Kuvalis,vegan,2,female,maybe,2,69.587458633674,78.30181546850261,,,,
302,302000,Brady Terry,vegan,87,male,yes,4,72.38329990757154,2.9997159125287673,,,,
303,303000,Sal Walker,vegan,85,male,maybe,5,37.924533621529974,82.29187169116118,,,,
304,304000,Vanesa Hansen,vegan,85,other,maybe,2,17.11626535170872,35.39866839088367,,,,
305,305000,Laveta Runolfsson,none,54,other,yes,7,76.8033778484557,20.12676430915842,,,,
306,306000,Lindsey Parisian,none,57,female,no,2,72.14104118184937,60.075598951040575,,,,
307,307000,Arie Boyer,meat,67,other,maybe,6,84.51423858468173,23.682738059380668,,,,
308,308000,Stevie Kilback,none,13,other,maybe,1,57.98372007360608,16.6465942798795,,,,
309,309000,Edmundo Denesik,meat,32,other,no,4,84.05115255464085,99.39771785401436,,,,
310,310000,Sacha Haley,veggie,16,other,no,9,53.77124675075856,43.24960223448634,,,,
311,311000,Titus Lang,vegan,39,female,maybe,3,73.43158890132048,14.373126091782929,,,,
312,312000,Eleonor Hahn,meat,73,female,maybe,6,68.52857005066774,26.78951106889284,,,,
313,313000,Lakeshia Sporer,none,66,other,maybe,1,71.57908377943485,69.7569640704939,,,,
314,314000,Merrill Leuschke,none,69,female,yes,6,48.92959556849774,26.85833599618589,,,,
315,315000,Russel Lindgren,meat,47,other,no,4,96.3761066986704,41.43728438604446,,,,
316,316000,Wilbert Kshlerin,vegan,75,female,no,8,56.37304266492406,83.9140980175052,,,,
317,317000,Kasandra Waelchi,vegan,4,other,yes,0,36.369684868284246,99.89800044940367,,,,
318,318000,Moshe Kunze,none,50,other,no,2,76.65734645875924,30.378671836503084,,,,
319,319000,Sang Lemke,meat,57,female,yes,0,6.488756969438722,68.80231209233713,,,,
320,320000,Alison Waters,none,75,male,no,0,44.519233145481806,75.12333006455167,,,,
321,321000,Gisela Kessler,meat,38,male,no,2,54.631620069358135,78.93244311802832,,,,
322,322000,Thad Nicolas,vegan,67,male,maybe,7,99.50877991104731,68.29206615258532,,,,
323,323000,Chase Hackett,none,16,male,yes,0,3.0582678766359113,38.30336426949293,,,,
324,324000,Dana Jones,none,6,female,no,4,21.59954391840867,24.854375680154384,,,,
325,325000,Chance Skiles,veggie,83,other,yes,7,18.701081029697118,30.336882005234017,,,,
326,326000,Trenton Hane,vegan,19,male,maybe,8,71.4366741062907,49.59619610680724,,,,
327,327000,Marlyn Grady,vegan,65,female,no,8,70.21943898769884,24.526916447132045,,,,
328,328000,Errol Hackett,veggie,83,female,maybe,5,79.05246396830383,71.03261351958764,,,,
329,329000,Newton D'Amore,vegan,74,female,maybe,3,25.915949269323843,78.4487298504737,,,,
330,330000,Derek Weber,none,12,male,maybe,2,31.85848477906689,14.377749931170245,,,,
331,331000,Michal Bahringer,none,41,other,maybe,2,13.68255727352849,99.57243259296055,,,,
332,332000,Virginia Kovacek,meat,11,male,yes,2,37.46575701950941,10.19464215056567,,,,
333,333000,Blake Dickens,veggie,24,female,no,7,98.23653730674762,96.64027601346503,,,,
334,334000,Arlen Schultz,meat,16,male,maybe,5,5.639458294725583,17.14610837514149,,,,
335,335000,Gilberto Windler,vegan,55,male,yes,5,48.1183148837842,82.0212452544589,,,,
336,336000,Scottie Kuvalis,veggie,75,male,no,6,55.88168910405873,71.42012024682728,,,,
337,337000,Rodrigo DuBuque,vegan,2,male,maybe,6,65.59842101773988,31.573728828343985,,,,
338,338000,Cortez Johns,none,51,male,maybe,8,18.7814472887542,80.86761617749785,,,,
339,339000,Lauren Gusikowski,none,73,male,yes,1,32.690231707055304,78.57135046649833,,,,
340,340000,Latisha Zemlak,vegan,81,female,maybe,4,90.80248552274087,42.96155690042926,,,,
341,341000,Porfirio Jast,meat,22,other,yes,2,54.660892928941365,63.04409699113375,,,,
342,342000,Darrell O'Conner,meat,25,other,maybe,7,59.45692277650101,42.726869647400704,,,,
343,343000,Ivory Johns,none,13,male,yes,1,5.749595379853741,47.058996107184406,,,,
344,344000,Enola Olson,meat,22,female,no,3,11.310161115837586,66.08570250724446,,,,
345,345000,Pete Auer,vegan,30,other,maybe,9,30.338561824534384,14.050823903682213,,,,
346,346000,Mallory Toy,none,46,male,no,0,98.77948098818035,5.838392637780871,,,,
347,347000,Barney Stehr,veggie,7,other,yes,4,27.27108365344397,70.23193964610667,,,,
348,348000,Cortez Kuhlman,vegan,97,other,yes,6,11.799129584849867,79.04038236665737,,,,
349,349000,Gaston Block,meat,9,male,yes,1,32.55104383010818,41.92536170083273,,,,
350,350000,Mel Abbott,meat,21,female,no,1,21.141484244935917,98.68737961741164,,,,
351,351000,Kimberly Grady,veggie,28,female,maybe,0,47.761980424819725,54.14722887981534,,,,
352,352000,Antonette Nikolaus,veggie,14,female,no,3,10.98160333214477,91.21311736879099,,,,
353,353000,Billi Beier,veggie,28,other,no,5,34.38612556296616,79.71716153492103,,,,
354,354000,Tessie Parisian,meat,10,male,maybe,3,43.06558578999717,75.0443431273402,,,,
355,355000,Lonnie Beier,vegan,9,other,maybe,6,46.17589235013833,63.97371493511857,,,,
356,356000,Carlo Gislason,none,3,female,yes,9,36.053235566634356,34.73355963030845,,,,
357,357000,Claud Murray,vegan,6,female,maybe,4,36.04326671179324,2.843167328145767,,,,
358,358000,Jennine Harvey,veggie,86,other,maybe,8,82.94190928055673,83.29801146724435,,,,
359,359000,Tamela Rutherford,none,53,male,yes,1,51.045687994214475,71.90002525046755,,,,
360,360000,Daryl Crooks,veggie,91,other,no,5,54.53693516520889,54.635658645279065,,,,
361,361000,Pasquale Heidenreich,veggie,26,female,no,1,83.60794760720879,45.27379155317645,,,,
362,362000,Treena Wunsch,veggie,78,other,yes,6,87.70622378603794,8.071537580374914,,,,
363,363000,Bertram Waters,meat,91,female,no,3,9.810308261994546,8.030448986618204,,,,
364,364000,Dante Cummings,veggie,10,male,maybe,8,56.91670029510895,68.48548191235851,,,,
365,365000,Hobert Grant,meat,39,male,maybe,6,82.0678945540311,27.892967030961465,,,,
366,366000,Harold Nikolaus,none,44,female,yes,9,13.729043096992298,48.59225234891225,,,,
367,367000,Karmen Robel,veggie,34,other,yes,8,77.4918225589007,72.77683912888207,,,,
368,368000,Chance Dickinson,none,77,female,maybe,3,60.08852578006747,21.801428132762727,,,,
369,369000,Carlota Wehner,vegan,56,other,no,7,67.16989227116795,46.50081141860225,,,,
370,370000,Li Farrell,none,62,female,no,5,55.545824960839205,87.7346315688971,,,,
371,371000,Sunni Howell,none,99,female,maybe,0,88.57051340756291,39.65715090117725,,,,
372,372000,Carson Quigley,meat,7,other,yes,1,55.83618625042439,88.56548699054127,,,,
373,373000,Alden Wiegand,meat,46,other,no,3,14.616301489488269,23.98503471464464,,,,
374,374000,Tyrone Kulas,meat,83,male,yes,7,58.76390975908073,41.334907392205906,,,,
375,375000,Lyndon Purdy,vegan,88,male,no,4,52.31064018749058,36.989863248991334,,,,
376,376000,Marty Dooley,meat,11,female,maybe,5,90.68787252254153,27.40590001744816,,,,
377,377000,Ira Wunsch,none,39,male,yes,4,35.22445810668252,14.100943441804375,,,,
378,378000,Mark Purdy,veggie,28,male,maybe,9,91.86068002071984,20.64093316232622,,,,
379,379000,Lovella Wisozk,meat,89,male,maybe,4,22.98438123118478,29.366521405262635,,,,
380,380000,Delaine Bradtke,none,77,male,yes,2,68.08786563732941,70.91898623866616,,,,
381,381000,Marshall Kautzer,meat,55,other,yes,7,14.36758931547773,48.890599207847785,,,,
382,382000,Kip Leffler,none,98,male,yes,1,52.82321318610226,68.52783136254507,,,,
383,383000,Deshawn Murphy,none,66,male,maybe,6,55.92731788771897,25.238556893343954,,,,
384,384000,Giovanni Wolf,none,64,other,no,4,15.047959187795717,59.279527711560036,,,,
385,385000,Avril Bruen,none,86,female,no,7,48.52525473848616,28.50219278326246,,,,
386,386000,Lavonne Kreiger,none,79,other,no,0,13.931737108829502,9.49077722466557,,,,
387,387000,Alejandro Lueilwitz,none,82,other,maybe,4,89.11218466822811,44.85663164002692,,,,
388,388000,Sebrina Gleichner,meat,99,other,maybe,7,50.3403592820782,15.466191691783264,,,,
389,389000,Mary Rodriguez,veggie,2,other,maybe,2,32.08226962741053,41.613389721751155,,,,
390,390000,Alfreda Champlin,veggie,18,other,no,3,18.2708275918797,74.1069815323863,,,,
391,391000,Ramon Beatty,vegan,66,female,no,4,59.73345109297265,85.16793237573958,,,,
392,392000,Isaias Dietrich,vegan,3,other,yes,5,1.6810994773331767,81.49885002860269,,,,
393,393000,Idell MacGyver,veggie,52,male,yes,4,89.4883200115193,30.995032923251337,,,,
394,394000,Hayden Pagac,vegan,5,male,maybe,1,40.74106629820627,30.887284018667877,,,,
395,395000,Bernie Johnston,vegan,2,other,maybe,2,12.062398668779483,9.145121186658749,,,,
396,396000,Clorinda Kovacek,veggie,44,female,maybe,9,26.576141500385628,49.47002508756692,,,,
397,397000,Albert VonRueden,vegan,21,female,maybe,5,89.01543550416973,83.9089911111686,,,,
398,398000,Kym Cummings,meat,4,male,yes,6,67.49318110263617,4.00387580776451,,,,
399,399000,Avril Weber,vegan,79,other,no,2,5.306926193353761,76.67900529387892,,,,
400,400000,Denyse Runte,none,54,other,no,6,52.62491161341842,61.58801190803953,,,,
401,401000,Bula Ward,veggie,89,female,yes,6,28.118160694386084,62.51246610387754,,,,
402,402000,Chas Goyette,veggie,29,male,yes,2,90.26450947443604,90.5904203819351,,,,
403,403000,Tommy Kuhn,vegan,19,other,yes,3,46.96922187336032,41.98126134982892,,,,
404,404000,Sunday Johnston,meat,17,female,yes,7,65.26643357120678,54.73226076778094,,,,
405,405000,Addie Wolf,veggie,39,other,no,8,98.29819447694665,78.49791438461747,,,,
406,406000,Benedict Bahringer,meat,37,female,yes,4,78.77546925956841,84.243168569137,,,,
407,407000,Amos Jacobi,meat,97,male,yes,3,23.049664750940234,39.20136090337532,,,,
408,408000,Justina Jast,meat,84,male,yes,1,69.39127180953093,82.87046801916514,,,,
409,409000,Shirleen Hirthe,veggie,19,male,yes,7,13.75741229780957,80.18222313027336,,,,
410,410000,Fritz Murazik,none,51,male,yes,3,94.25065717425218,37.973253354077805,,,,
411,411000,Ralph Hintz,meat,74,other,maybe,3,5.028237553119864,38.154431560170394,,,,
412,412000,Nena Ullrich,meat,48,other,no,0,88.90873555712842,43.95440420262246,,,,
413,413000,Marion Stokes,meat,33,other,no,4,47.0697326939329,74.06438291017473,,,,
414,414000,Demetrius Abshire,veggie,30,other,no,2,28.08225387967997,64.04524326323042,,,,
415,415000,Tristan Bogisich,vegan,11,male,no,2,21.555166603276863,39.77991241143423,,,,
416,416000,Arlen Leffler,veggie,20,female,yes,5,72.99372247409377,55.43331458529244,,,,
417,417000,Hildred Erdman,veggie,14,other,yes,3,99.89384499815465,11.306831708020399,,,,
418,418000,Roy Hermiston,none,28,male,yes,5,29.655845993872692,74.85050835692826,,,,
419,419000,Kip D'Amore,meat,48,other,no,8,76.93341954961643,91.27102050554637,,,,
420,420000,Jane Gutmann,veggie,72,other,yes,2,81.8023385691402,34.0298876913091,,,,
421,421000,Miguelina Trantow,vegan,5,female,no,4,24.3654878855614,36.58003512186047,,,,
422,422000,Trish Klocko,none,7,other,no,0,65.25942588540714,12.972856779745351,,,,
423,423000,Alda Cormier,veggie,86,male,maybe,0,60.69844016483084,40.57418985344373,,,,
424,424000,Dustin Lesch,meat,67,other,maybe,5,39.78478300515724,18.095348097004052,,,,
425,425000,Erasmo Schiller,veggie,76,other,no,0,31.400691268665724,38.479088974381284,,,,
426,426000,Clement Kunze,veggie,19,other,yes,6,64.9221735556915,35.55515113763848,,,,
427,427000,Tesha Kunze,veggie,74,male,maybe,7,92.87712428500743,16.245621778093682,,,,
428,428000,Elijah Zboncak,meat,69,other,yes,1,24.61656553533794,62.56362088063291,,,,
429,429000,Judi Morar,meat,57,other,no,0,47.13966462485972,44.25089636979502,,,,
430,430000,Keenan Renner,veggie,74,female,maybe,1,95.80710867287925,4.232134915115398,,,,
431,431000,Emory Mitchell,vegan,35,male,yes,0,10.627597832444541,61.704790778999325,,,,
432,432000,Lawrence Sporer,veggie,37,female,yes,0,43.622418810503156,11.226458847722014,,,,
433,433000,Daniel Maggio,none,15,male,no,6,85.20483742207429,83.86009241623725,,,,
434,434000,Beau Reinger,meat,91,male,no,2,88.58147004398704,80.8224183432965,,,,
435,435000,Karl Buckridge,meat,29,female,maybe,6,19.112420807130974,87.39456136604454,,,,
436,436000,Cathie Williamson,vegan,19,male,maybe,3,30.975210009867016,4.0576749540828025,,,,
437,437000,Natalie Renner,meat,13,other,yes,6,15.978569029534295,64.7402271754801,,,,
438,438000,Jeanne Streich,veggie,89,female,yes,6,47.14626850404087,2.4164211720575266,,,,
439,439000,Milo Koepp,meat,41,other,no,3,61.6809038637187,24.243242455238022,,,,
440,440000,Loralee Botsford,vegan,46,other,yes,0,67.62747920361385,15.648882445467043,,,,
441,441000,Myles Skiles,vegan,0,female,yes,2,38.74242910381166,28.148239315567757,,,,
442,442000,Ammie Nolan,none,53,other,maybe,5,60.28664744053922,50.018536183143475,,,,
443,443000,Quentin Mayer,meat,5,female,yes,4,38.52228252058436,37.56604973156632,,,,
444,444000,Doretta Heller,none,29,female,maybe,7,94.94230433946943,65.42491104150298,,,,
445,445000,Juan Botsford,vegan,26,other,yes,9,76.62882494783413,40.05789310743072,,,,
446,446000,Levi Schulist,meat,43,other,maybe,9,46.977143274960724,5.915962431806811,,,,
447,447000,August Volkman,meat,36,male,yes,1,87.83181019276873,5.856936443478628,,,,
448,448000,Gary Beahan,meat,12,other,yes,7,69.61885161972657,35.657173609652475,,,,
449,449000,Shad Davis,vegan,76,female,maybe,0,42.49183171758512,51.892262830834206,,,,
450,450000,Freeman Rohan,veggie,56,female,no,6,34.172532335083574,82.10806672395043,,,,
451,451000,Randell Kshlerin,none,20,male,maybe,9,95.97095088676852,18.983389083909447,,,,
452,452000,Rosendo Turner,meat,65,other,maybe,4,45.968305299898056,11.007873644896874,,,,
453,453000,Amparo Rempel,veggie,51,male,maybe,2,29.758389210246072,48.122590746875076,,,,
454,454000,Jared Weber,vegan,71,other,maybe,8,46.37955000452405,76.20022290983762,,,,
455,455000,Kyle Mraz,veggie,77,female,maybe,1,56.92632073410329,27.152589846866437,,,,
456,456000,Fabian Gleason,veggie,91,female,maybe,4,66.21604722997739,37.20597032146804,,,,
457,457000,Loren DuBuque,veggie,43,male,maybe,0,88.83981921870611,37.22170216226859,,,,
458,458000,Saul Harber,vegan,96,male,yes,1,84.69761161218972,40.085884854142826,,,,
459,459000,Ina Anderson,vegan,62,male,maybe,8,12.925435024354448,58.064542927539414,,,,
460,460000,Delaine Bartoletti,meat,74,female,no,1,48.92834865431663,43.040124657350916,,,,
461,461000,Jerrod Cassin,vegan,15,other,no,9,38.388971899937886,28.780544960879695,,,,
462,462000,Arnetta Wilderman,veggie,57,other,no,6,72.98486975009793,18.08898566353995,,,,
463,463000,Emerita DuBuque,meat,90,female,maybe,3,26.39165324455457,43.03765444283179,,,,
464,464000,Antonio Mueller,none,54,female,maybe,7,33.01797758560472,10.418360013849439,,,,
465,465000,Granville Price,meat,25,male,yes,8,29.490465334171237,21.91390057007737,,,,
466,466000,Ellsworth Prosacco,vegan,58,male,yes,4,96.85707128220002,39.8233249933312,,,,
467,467000,Branden Hermann,vegan,72,female,maybe,5,3.916337748698291,60.34464921755238,,,,
468,468000,Gustavo Pagac,veggie,80,female,maybe,8,60.58528204365226,62.095839822866886,,,,
469,469000,Cedrick Ortiz,none,48,male,yes,9,18.42010817315519,51.83827498655501,,,,
470,470000,Gregory Dicki,meat,49,other,no,9,88.0254424409566,53.78072084062914,,,,
471,471000,Donovan Hudson,meat,83,female,no,9,6.050580164412492,31.301516870985978,,,,
472,472000,Oda Mayer,veggie,71,female,maybe,6,57.157928308875576,49.521749417113895,,,,
473,473000,Drew Klein,none,31,male,no,9,9.52715397548604,32.28090790935748,,,,
474,474000,Zane Feil,veggie,15,female,yes,8,14.319952857522823,60.8851737531982,,,,
475,475000,Leanne Kutch,meat,21,female,yes,3,5.422739409691895,9.105646514326558,,,,
476,476000,Brynn Turcotte,meat,78,other,no,1,11.138450544603105,35.30451308782538,,,,
477,477000,Byron Kling,meat,97,other,yes,9,29.381529520186874,22.544861156835413,,,,
478,478000,Rosy Mertz,vegan,86,female,no,7,63.51127097124134,70.3040430508032,,,,
479,479000,Paul Jacobs,meat,95,other,maybe,0,35.26353788744614,57.84371538894614,,,,
480,480000,Sonya Mann,vegan,0,other,maybe,2,22.48550902125891,69.94571343423904,,,,
481,481000,Lynwood Beatty,veggie,56,female,no,3,8.91320912740067,65.79323065901656,,,,
482,482000,Lanny Schamberger,vegan,77,female,yes,3,80.21306894797362,75.36036288011296,,,,
483,483000,Danna Herman,none,42,other,yes,7,49.90025372018349,43.02230180765619,,,,
484,484000,Courtney Ruecker,veggie,76,female,no,2,69.91557809481296,85.48715665495631,,,,
485,485000,Johnetta Lynch,meat,98,male,no,3,25.15455677886021,50.28971247134578,,,,
486,486000,Jerrold Mraz,meat,82,other,no,5,57.74740377271088,43.30084908521317,,,,
487,487000,Graig Corkery,meat,72,female,no,4,82.47777839719798,86.28170423334257,,,,
488,488000,Cristie Rippin,none,5,male,yes,4,73.60125367831448,24.853399213795928,,,,
489,489000,Daphne Cummerata,vegan,92,other,yes,7,70.11090159972942,2.405248521104664,,,,
490,490000,Marcelo Mayert,vegan,86,female,maybe,2,28.47436553883231,44.756985176990845,,,,
491,491000,Houston Corwin,none,55,male,maybe,3,50.66237885828757,77.23297494718007,,,,
492,492000,Marilee Stracke,meat,57,male,no,7,70.61071590458448,61.87999686383475,,,,
493,493000,Rosario Braun,none,38,female,maybe,7,82.91045064213954,8.779990958446875,,,,
494,494000,Archie Bahringer,none,71,male,no,0,39.54444043480471,48.87211746461661,,,,
495,495000,Marcelino Glover,none,9,female,maybe,7,38.42789089833196,26.25317671485122,,,,
496,496000,Johnie Ullrich,none,49,other,yes,5,53.8676815915803,48.93639332591445,,,,
497,497000,Shari Beier,none,4,male,maybe,2,5.595155254627446,88.2121329115753,,,,
498,498000,Alexis Hodkiewicz,none,26,other,maybe,8,86.11650233575233,64.90465278279865,,,,
499,499000,Benton Koelpin,meat,15,male,maybe,8,13.460951692264915,16.65183349374555,,,,
500,500000,Germaine Conroy,vegan,47,female,yes,8,14.214884357492064,71.13983387154262,,,,
501,501000,Joaquin Morar,veggie,2,other,maybe,8,89.05457147274237,34.20035380654286,,,,
502,502000,Terry Bauch,vegan,35,other,maybe,8,87.38056341990145,53.78551771336546,,,,
503,503000,Pedro Crist,vegan,80,male,yes,6,94.12769961801247,72.74967552239076,,,,
504,504000,Archie Zieme,veggie,66,male,yes,8,8.868182447096434,36.8280178414945,,,,
505,505000,Bert Strosin,none,38,female,yes,5,72.3558677571852,33.57922016549675,,,,
506,506000,Arnette Monahan,vegan,89,other,no,5,96.37046826376015,27.289942818591697,,,,
507,507000,Roman Yost,none,41,female,maybe,1,75.19861077376373,55.82388638512948,,,,
508,508000,Judson Kerluke,meat,27,male,maybe,6,30.063526430233207,67.33559901583124,,,,
509,509000,Frederick Dach,meat,44,female,no,0,15.387894861349457,11.661626781122033,,,,
510,510000,Ignacia Stark,veggie,87,female,yes,2,54.75426205974248,18.240250699258347,,,,
511,511000,Lazaro Donnelly,veggie,71,male,no,8,9.120230616524873,67.3869087184906,,,,
512,512000,Ronald Bahringer,meat,36,female,yes,4,42.83106370390817,12.28537129629859,,,,
513,513000,Mitzi Reichert,vegan,57,male,maybe,1,19.169255843683125,37.27322805002923,,,,
514,514000,Merlin Howell,meat,69,female,yes,9,84.7747679747261,78.59124607869532,,,,
515,515000,Mariel Wunsch,veggie,60,male,maybe,1,78.75498651375737,21.685226553299394,,,,
516,516000,Cleo Sawayn,veggie,96,other,maybe,3,22.92608041954831,80.0995419053352,,,,
517,517000,Sebastian Waelchi,veggie,55,male,maybe,7,38.734900742874395,49.061356488385414,,,,
518,518000,Mollie Auer,veggie,84,other,no,5,23.325968915157905,55.45498418234842,,,,
519,519000,Florentina Macejkovic,meat,25,male,no,0,98.14759932372377,16.497053900065932,,,,
520,520000,Orlando Windler,veggie,86,female,yes,5,37.743822054628446,59.6729981656627,,,,
521,521000,Carola Dickens,veggie,88,female,yes,6,93.90897920148073,54.93880194513455,,,,
522,522000,Hong Doyle,vegan,75,female,no,9,85.90536513081511,80.01317745020579,,,,
523,523000,Mika Brekke,meat,0,other,maybe,0,89.0920980039459,30.70411142811042,,,,
524,524000,Burt Rodriguez,vegan,52,male,no,4,14.262644811603629,89.93683150145338,,,,
525,525000,Tiffany Murphy,meat,76,female,no,6,68.09891248386928,52.36821622236554,,,,
526,526000,Fausto West,veggie,67,other,no,2,33.13335823604523,21.195394592219923,,,,
527,527000,Errol Will,none,87,male,maybe,1,62.031777031738535,23.713083787039896,,,,
528,528000,Claud Simonis,veggie,35,male,no,6,74.78920857993936,36.47595246814091,,,,
529,529000,Sueann Bailey,veggie,75,female,no,1,97.85532416902919,9.616755253239653,,,,
530,530000,Iliana Douglas,meat,82,female,yes,2,38.250615458099425,67.23238221467294,,,,
531,531000,Bennie Ullrich,veggie,54,female,yes,4,85.97300748418391,43.79584259051299,,,,
532,532000,Dayle Rippin,meat,64,female,yes,9,23.182996628156555,97.80826824106683,,,,
533,533000,Nicholas Senger,veggie,75,female,yes,9,28.877823757003267,2.4797068506544613,,,,
534,534000,Betsey Dibbert,meat,99,male,maybe,4,51.016529173273845,86.30608306521239,,,,
535,535000,Genie Gottlieb,veggie,23,female,yes,9,47.417119209808305,2.5182996199917307,,,,
536,536000,Janella Fadel,veggie,73,other,maybe,7,68.80054075155012,44.522300560132614,,,,
537,537000,Jude Rowe,none,11,other,yes,9,99.95291474076897,36.855730309377456,,,,
538,538000,Perry Barton,meat,59,other,yes,7,9.702432429584391,38.16860318034588,,,,
539,539000,Isabel Leffler,none,90,other,yes,8,54.588719964462754,55.423555448460704,,,,
540,540000,Cherrie Spinka,none,14,male,no,8,12.931532120086361,75.33812484851256,,,,
541,541000,Dusty Mosciski,veggie,53,male,maybe,9,75.03811925928846,74.99497049119375,,,,
542,542000,Eartha Jacobs,meat,12,other,no,9,54.298694179013744,72.51199649043619,,,,
543,543000,Shandi Collier,none,85,male,yes,8,28.719466241959292,28.530723153240498,,,,
544,544000,Antonietta Franecki,vegan,15,other,yes,5,53.93163766019704,29.35224502069341,,,,
545,545000,Teressa Hoppe,veggie,6,other,no,7,38.08279685382756,3.58930466739615,,,,
546,546000,Anderson Macejkovic,none,42,female,yes,8,43.69703680694373,56.91933898138884,,,,
547,547000,Roman Price,vegan,84,other,no,1,56.852909878565434,89.82784816727641,,,,
548,548000,Reva Terry,vegan,38,female,no,1,60.108554242067854,89.98299923541013,,,,
549,549000,Omer Veum,meat,49,female,yes,6,31.030835137254776,89.80670324155838,,,,
550,550000,Emmitt Kozey,none,58,female,maybe,4,51.613682022198724,99.3294796121865,,,,
551,551000,Ty Strosin,none,25,other,yes,2,85.16069975436069,14.129327829918648,,,,
552,552000,Many Wolff,vegan,57,male,no,0,41.115226397227524,87.78552172246937,,,,
553,553000,Rubie Skiles,vegan,38,male,maybe,0,62.679053658350355,60.6546647180513,,,,
554,554000,Max Dach,vegan,25,male,yes,9,18.485598285232655,8.39121538577796,,,,
555,555000,Mikaela Bradtke,veggie,6,female,yes,8,12.894812799044239,96.47324621918942,,,,
556,556000,Priscila Wilderman,meat,27,other,yes,5,98.70196564941897,25.221632680068385,,,,
557,557000,Nancy Schuster,none,53,female,maybe,8,77.98725279240321,35.70406811532358,,,,
558,558000,Retha O'Hara,vegan,73,male,no,9,44.13789513424182,80.60903380151439,,,,
559,559000,Delta O'Connell,meat,32,female,yes,5,57.874048614427494,63.024439760192166,,,,
560,560000,Jarod Osinski,none,96,male,maybe,7,33.67749042318861,94.3288287505436,,,,
561,561000,Lauran Miller,meat,40,female,yes,6,40.61426876570987,13.33329383364726,,,,
562,562000,Maurita Turner,vegan,87,male,maybe,0,95.35094476039349,58.32902625433045,,,,
563,563000,Adrian Walter,meat,43,other,no,8,7.753609052013818,35.74258370588419,,,,
564,564000,Paul Powlowski,veggie,16,female,no,8,43.76892332070496,30.528928250773276,,,,
565,565000,Garnet Medhurst,meat,56,other,yes,0,66.98901613551985,38.190570559830036,,,,
566,566000,Ben Erdman,meat,21,male,maybe,8,6.587479082541789,3.1983267335068133,,,,
567,567000,Kasi Grant,none,62,male,no,4,77.91023071087811,1.704449526372938,,,,
568,568000,Son Schiller,meat,36,male,yes,2,88.91414736683795,23.01830770879516,,,,
569,569000,Suzanne Parker,veggie,81,other,no,7,98.22225993014304,31.773738615947405,,,,
570,570000,Maryrose Goodwin,vegan,11,other,maybe,0,17.189801002626965,68.18804381519392,,,,
571,571000,Traci Tillman,vegan,29,other,maybe,9,70.82443351063661,58.64771659639667,,,,
572,572000,Shirley Cassin,vegan,63,other,yes,0,62.01690671242594,23.24708767401664,,,,
573,573000,Sharee Skiles,veggie,40,male,yes,3,74.12163086701203,62.99680591756599,,,,
574,574000,Johnnie West,veggie,71,other,yes,0,70.07307680434242,47.53189249930202,,,,
575,575000,Mafalda Littel,vegan,37,male,yes,3,23.986827826287346,59.933251389331126,,,,
576,576000,Hiram Roberts,none,36,other,yes,2,8.299235310820045,99.98518316745387,,,,
577,577000,Norman Gutkowski,none,60,other,yes,0,86.71328995634866,19.173009886249933,,,,
578,578000,Suzanna Ziemann,meat,26,female,no,0,84.99656186829422,98.75350755048255,,,,
579,579000,Kiana Schuster,veggie,95,other,maybe,7,27.16983680585568,78.07248219579056,,,,
580,580000,Evelia Bernier,none,30,female,no,2,24.309284759313933,12.533507963108727,,,,
581,581000,Julietta Windler,veggie,68,male,yes,7,47.17506250790271,40.805865845353935,,,,
582,582000,Simon Mante,meat,71,other,no,4,51.97633361794256,48.8711942540599,,,,
583,583000,Doria Yost,vegan,29,female,maybe,5,86.91467484131721,31.010692766450568,,,,
584,584000,Aurelio Upton,vegan,27,other,yes,9,24.234030154249247,85.38429196616694,,,,
585,585000,Rosemary Larkin,veggie,10,male,maybe,2,67.42373792592919,74.36144732303336,,,,
586,586000,Toya Shields,veggie,4,other,maybe,0,97.58712835373595,61.57794012749591,,,,
587,587000,Tobias VonRueden,none,7,female,yes,4,85.88130184591951,53.668066045216655,,,,
588,588000,Loren Treutel,veggie,22,male,maybe,5,51.400463744801606,56.10039966602899,,,,
589,589000,Sean Runolfsson,veggie,49,female,maybe,0,93.25844417107791,81.77942851773287,,,,
590,590000,Enoch Kirlin,veggie,12,other,maybe,4,21.707012381057833,97.64338848398818,,,,
591,591000,Sonia Kuhic,vegan,77,female,maybe,0,64.17259091215419,43.84868472617899,,,,
592,592000,Val Rodriguez,meat,5,male,yes,7,40.05453886194604,63.027507868408705,,,,
593,593000,Tina Bernier,veggie,71,female,no,8,25.84606245908481,66.97012549148116,,,,
594,594000,Benedict Auer,vegan,52,female,no,0,14.178815212373786,22.440904192826196,,,,
595,595000,Marcos Purdy,vegan,81,male,no,7,90.59860785678057,42.38671270681368,,,,
596,596000,Allison Rempel,none,1,other,yes,6,48.83786641815574,35.447480483339476,,,,
597,597000,Alta Friesen,none,81,male,maybe,3,53.75832419751427,97.43592608641478,,,,
598,598000,Elois Kozey,meat,52,other,maybe,2,99.42257801826123,64.65575106029081,,,,
